item_id,timestamp,Amazon_OrderCount,Amazon_NumberOfPieces,Amazon_TotalRevenue,Chick-Fil-A_OrderCount,Chick-Fil-A_NumberOfPieces,Chick-Fil-A_TotalRevenue,Chipotle_OrderCount,Chipotle_NumberOfPieces,Chipotle_TotalRevenue,Costco_OrderCount,Costco_NumberOfPieces,Costco_TotalRevenue,Home_Depot_OrderCount,Home_Depot_NumberOfPieces,Home_Depot_TotalRevenue,Home_Goods_OrderCount,Home_Goods_NumberOfPieces,Home_Goods_TotalRevenue,Lowes_OrderCount,Lowes_NumberOfPieces,Lowes_TotalRevenue,Shein_OrderCount,Shein_NumberOfPieces,Shein_TotalRevenue,Starbucks_OrderCount,Starbucks_NumberOfPieces,Starbucks_TotalRevenue,T.J._Maxx_OrderCount,T.J._Maxx_NumberOfPieces,T.J._Maxx_TotalRevenue,Target_OrderCount,Target_NumberOfPieces,Target_TotalRevenue,Walmart_OrderCount,Walmart_NumberOfPieces,Walmart_TotalRevenue
item0,2024-01-17T00:00:00,515.0,2509.0,38783.37890625,19.0,95.0,866.5499877929688,142.0,615.0,6158.64990234375,214.0,1032.0,29570.140625,421.0,2013.0,112256.5625,219.0,1103.0,10158.240234375,29.0,145.0,2497.22998046875,164.0,820.0,17189.9296875,374.0,1920.0,22749.44921875,0.0,0.0,0.0,461.0,2244.0,22095.48046875,117.0,685.0,9433.919921875
item0,2024-01-18T00:00:00,440.0,2220.0,33729.51171875,63.0,403.0,5193.0,116.0,580.0,7899.10009765625,187.0,944.0,26248.349609375,431.0,2218.0,111635.390625,138.0,645.0,6435.64990234375,32.0,160.0,6580.77978515625,191.0,1025.0,19649.0390625,339.0,1842.0,19780.23046875,0.0,0.0,0.0,444.0,2128.0,21519.849609375,78.0,446.0,4152.60986328125
item0,2024-01-19T00:00:00,515.0,2484.0,37594.12890625,0.0,0.0,0.0,55.0,275.0,4237.7998046875,129.0,613.0,14489.3701171875,239.0,1126.0,44887.640625,170.0,883.0,7643.97021484375,49.0,245.0,7276.4501953125,100.0,594.0,11187.25,274.0,1369.0,12854.8603515625,106.0,530.0,3544.6298828125,367.0,1854.0,21397.51953125,78.0,490.0,3721.010009765625
item0,2024-01-20T00:00:00,162.0,757.0,10814.2197265625,7.0,35.0,319.260009765625,37.0,185.0,2420.510009765625,85.0,428.0,10391.599609375,81.0,386.0,12230.4296875,64.0,339.0,3431.699951171875,19.0,90.0,4240.33984375,106.0,507.0,8575.1396484375,69.0,364.0,5092.4599609375,0.0,0.0,0.0,146.0,736.0,6876.56005859375,31.0,124.0,1037.3599853515625
item0,2024-01-21T00:00:00,169.0,867.0,12133.58984375,0.0,0.0,0.0,28.0,140.0,1225.3299560546875,108.0,565.0,14985.0302734375,144.0,746.0,32681.140625,17.0,85.0,860.780029296875,12.0,60.0,2467.7900390625,104.0,531.0,9446.9404296875,102.0,490.0,4486.14990234375,26.0,130.0,514.969970703125,157.0,768.0,7255.8701171875,58.0,283.0,3929.2900390625
item0,2024-01-22T00:00:00,900.0,4328.0,70366.25,127.0,724.0,9234.150390625,173.0,865.0,7133.0400390625,343.0,1664.0,49314.46875,1046.0,5552.0,258590.015625,304.0,1618.0,9395.0703125,132.0,660.0,23904.5703125,562.0,3048.0,51982.12109375,267.0,1404.0,19089.55078125,120.0,600.0,2933.52001953125,371.0,1908.0,21615.009765625,192.0,903.0,19453.3203125
item0,2024-01-23T00:00:00,950.0,5032.0,73034.7578125,178.0,975.0,8605.2001953125,62.0,310.0,4373.8798828125,413.0,2092.0,54031.55859375,802.0,3669.0,156458.125,498.0,2479.0,23893.75,124.0,620.0,18347.080078125,245.0,1423.0,28788.75,458.0,2239.0,34955.671875,120.0,600.0,2933.52001953125,699.0,3397.0,33714.25,293.0,1465.0,22564.51953125
item0,2024-01-24T00:00:00,515.0,2649.0,39373.94921875,90.0,406.0,5362.14013671875,118.0,407.0,4853.580078125,139.0,682.0,16197.1201171875,452.0,2319.0,112807.1484375,77.0,385.0,2209.639892578125,29.0,145.0,2497.22998046875,168.0,830.0,13768.33984375,211.0,1026.0,9236.83984375,91.0,481.0,2869.340087890625,339.0,1748.0,14340.33984375,145.0,792.0,12751.98046875
item0,2024-01-25T00:00:00,461.0,2133.0,33838.0390625,90.0,450.0,4835.1201171875,22.0,154.0,673.4600219726562,180.0,908.0,21364.7109375,177.0,885.0,36932.828125,207.0,1035.0,11090.8798828125,68.0,336.0,15384.5595703125,120.0,605.0,9411.990234375,212.0,1060.0,11973.73046875,26.0,130.0,1318.25,300.0,1439.0,16048.6396484375,50.0,250.0,1100.8399658203125
item0,2024-01-26T00:00:00,515.0,2566.0,38991.26953125,19.0,95.0,866.5499877929688,184.0,920.0,9990.349609375,221.0,1092.0,31888.990234375,401.0,1985.0,99802.6171875,57.0,285.0,1844.6400146484375,80.0,388.0,17381.560546875,96.0,386.0,6526.22998046875,244.0,1220.0,11203.0,151.0,820.0,4329.93017578125,439.0,2221.0,22827.970703125,78.0,390.0,3280.679931640625
item0,2024-01-27T00:00:00,202.0,967.0,14279.01953125,53.0,265.0,2672.610107421875,53.0,310.0,3034.68994140625,72.0,362.0,9722.0400390625,112.0,549.0,23132.3203125,52.0,273.0,2603.489990234375,7.0,42.0,343.739990234375,68.0,326.0,5129.43994140625,98.0,462.0,6155.35009765625,0.0,0.0,0.0,142.0,729.0,7204.22998046875,58.0,290.0,4477.35009765625
item0,2024-01-28T00:00:00,178.0,876.0,12805.349609375,0.0,0.0,0.0,61.0,313.0,4158.64013671875,56.0,279.0,6415.81005859375,217.0,1103.0,50489.73046875,104.0,501.0,4149.97021484375,24.0,101.0,2954.0400390625,0.0,0.0,0.0,117.0,547.0,6594.64013671875,44.0,194.0,1225.06005859375,163.0,764.0,7461.0400390625,58.0,268.0,4134.81005859375
item0,2024-01-29T00:00:00,950.0,4940.0,73983.2109375,174.0,785.0,9635.990234375,164.0,758.0,10233.330078125,348.0,1670.0,39809.55078125,546.0,2943.0,132958.234375,494.0,2553.0,22603.029296875,124.0,620.0,18347.080078125,353.0,1610.0,32713.609375,563.0,2712.0,32817.23828125,183.0,863.0,4703.89013671875,753.0,3812.0,41040.25,293.0,1408.0,21677.009765625
item0,2024-01-30T00:00:00,950.0,4856.0,73770.8828125,55.0,275.0,4121.60009765625,275.0,1375.0,19594.5390625,326.0,1588.0,38441.69140625,530.0,2650.0,108527.0078125,349.0,1901.0,14353.8095703125,72.0,432.0,22462.869140625,288.0,1478.0,25143.390625,344.0,1827.0,20552.2890625,52.0,260.0,2636.510009765625,917.0,4609.0,39641.01171875,293.0,1465.0,22564.51953125
item0,2024-01-31T00:00:00,515.0,2718.0,40847.12890625,19.0,95.0,866.5499877929688,111.0,552.0,5126.39990234375,189.0,883.0,24110.119140625,300.0,1530.0,54457.890625,163.0,860.0,7984.6201171875,65.0,325.0,11856.759765625,266.0,1330.0,22858.349609375,217.0,1058.0,12367.509765625,26.0,104.0,1054.5999755859375,278.0,1203.0,13156.7197265625,145.0,725.0,11173.4296875
item0,2024-02-01T00:00:00,435.0,2241.0,35372.1484375,27.0,135.0,2023.3299560546875,246.0,1116.0,13253.669921875,181.0,942.0,26383.310546875,260.0,1309.0,78952.828125,147.0,796.0,8273.4599609375,97.0,482.0,17620.83984375,166.0,871.0,14637.2802734375,303.0,1515.0,18615.7890625,72.0,314.0,2980.5400390625,319.0,1725.0,15593.8603515625,145.0,820.0,13187.9404296875
item0,2024-02-02T00:00:00,515.0,2593.0,39058.12109375,0.0,0.0,0.0,116.0,537.0,5097.919921875,188.0,893.0,22440.150390625,397.0,1946.0,98701.921875,210.0,1125.0,9195.6396484375,49.0,245.0,7276.4501953125,121.0,617.0,9649.8095703125,286.0,1330.0,12049.6796875,60.0,300.0,1466.760009765625,407.0,2083.0,19002.75,95.0,408.0,8494.0400390625
item0,2024-02-03T00:00:00,179.0,935.0,13112.1796875,24.0,103.0,996.280029296875,20.0,100.0,1320.43994140625,68.0,359.0,8793.25,144.0,739.0,39545.8203125,68.0,340.0,2890.31005859375,12.0,60.0,1037.0999755859375,43.0,229.0,4579.56005859375,136.0,730.0,8596.2197265625,34.0,160.0,992.3200073242188,114.0,519.0,4270.8798828125,58.0,256.0,3293.159912109375
item0,2024-02-04T00:00:00,202.0,953.0,14203.6103515625,0.0,0.0,0.0,26.0,156.0,2175.360107421875,75.0,384.0,9212.7001953125,119.0,578.0,20363.009765625,29.0,97.0,926.5599975585938,38.0,178.0,6365.02001953125,87.0,449.0,8161.0498046875,119.0,607.0,6575.31005859375,42.0,228.0,1562.3900146484375,127.0,644.0,7148.93017578125,58.0,290.0,4477.35009765625
item0,2024-02-05T00:00:00,929.0,4611.0,73360.34375,0.0,0.0,0.0,202.0,1054.0,6957.7099609375,374.0,1898.0,51681.96875,815.0,4092.0,196941.5625,348.0,1683.0,16814.140625,132.0,732.0,27648.380859375,273.0,1365.0,27976.140625,347.0,1679.0,20134.44921875,213.0,879.0,5454.06005859375,811.0,4153.0,35738.359375,293.0,1465.0,22564.51953125
item0,2024-02-06T00:00:00,843.0,3764.0,56115.19921875,148.0,740.0,7649.1298828125,92.0,460.0,6926.77978515625,482.0,2489.0,69088.1171875,355.0,1775.0,73199.34375,152.0,760.0,5739.27001953125,97.0,485.0,22472.30078125,536.0,2706.0,45024.21875,176.0,916.0,11211.9599609375,93.0,465.0,4200.91015625,567.0,2734.0,20545.5703125,293.0,1522.0,23452.01953125
item0,2024-02-07T00:00:00,515.0,2783.0,42055.1796875,19.0,95.0,866.5499877929688,108.0,540.0,4966.919921875,232.0,1126.0,29054.130859375,326.0,1617.0,67655.1796875,73.0,318.0,3030.72998046875,17.0,102.0,834.8099975585938,96.0,492.0,8735.3095703125,259.0,1246.0,9580.58984375,46.0,230.0,2077.8701171875,301.0,1483.0,14408.099609375,145.0,725.0,11173.4296875
item0,2024-02-08T00:00:00,454.0,2281.0,33115.5,86.0,430.0,5181.1298828125,139.0,695.0,7153.85986328125,239.0,1214.0,31539.060546875,425.0,2222.0,86992.953125,146.0,773.0,6526.25,53.0,265.0,10055.2001953125,258.0,1219.0,23335.580078125,474.0,2398.0,30577.189453125,0.0,0.0,0.0,474.0,2481.0,25406.349609375,145.0,686.0,10030.83984375
item0,2024-02-09T00:00:00,409.0,2178.0,29911.470703125,42.0,210.0,2090.81005859375,108.0,540.0,4966.919921875,205.0,1076.0,26828.919921875,367.0,1751.0,82176.7265625,288.0,1415.0,12948.849609375,53.0,248.0,9916.0703125,197.0,985.0,17621.130859375,183.0,783.0,9585.75,60.0,240.0,1173.4100341796875,471.0,2311.0,25018.9296875,117.0,585.0,8993.58984375
item0,2024-02-10T00:00:00,176.0,948.0,14479.919921875,0.0,0.0,0.0,90.0,454.0,6070.06982421875,76.0,384.0,8739.6201171875,90.0,450.0,17758.619140625,80.0,414.0,4266.419921875,19.0,114.0,3305.090087890625,104.0,544.0,10108.490234375,89.0,445.0,3777.260009765625,10.0,60.0,608.4299926757812,121.0,566.0,6850.5400390625,58.0,310.0,4565.419921875
item0,2024-02-11T00:00:00,179.0,843.0,11934.75,11.0,55.0,824.3200073242188,23.0,115.0,1447.97998046875,59.0,279.0,6243.2998046875,188.0,983.0,38795.421875,13.0,78.0,1124.6600341796875,19.0,83.0,2260.679931640625,81.0,420.0,6833.31005859375,46.0,230.0,2997.89990234375,0.0,0.0,0.0,142.0,667.0,6782.77001953125,58.0,301.0,4648.6298828125
item0,2024-02-12T00:00:00,959.0,4584.0,66870.3984375,148.0,740.0,7649.1298828125,378.0,1916.0,20589.80078125,277.0,1427.0,37393.0,792.0,3934.0,183686.4375,254.0,1138.0,8439.76953125,25.0,125.0,3753.239990234375,646.0,3230.0,57011.1484375,565.0,2557.0,32604.41015625,52.0,260.0,2636.510009765625,674.0,3624.0,33851.26953125,293.0,1364.0,22119.779296875
item0,2024-02-13T00:00:00,913.0,4316.0,65971.2421875,93.0,465.0,3527.530029296875,413.0,1978.0,26443.859375,363.0,1878.0,49507.01953125,498.0,2342.0,79799.3203125,326.0,1696.0,18181.880859375,107.0,428.0,16121.0595703125,382.0,1865.0,28404.01953125,590.0,2840.0,33908.578125,0.0,0.0,0.0,615.0,3075.0,28393.98046875,158.0,847.0,7548.72021484375
item0,2024-02-14T00:00:00,494.0,2453.0,36361.12109375,69.0,387.0,4532.2998046875,156.0,758.0,7119.64990234375,197.0,940.0,25960.720703125,234.0,1209.0,57941.80078125,49.0,245.0,1037.1400146484375,80.0,400.0,17741.869140625,195.0,1026.0,20419.080078125,292.0,1447.0,18425.3203125,0.0,0.0,0.0,353.0,1826.0,18440.0703125,50.0,200.0,880.6699829101562
item0,2024-02-15T00:00:00,492.0,2484.0,36663.3203125,113.0,496.0,6381.6201171875,137.0,714.0,6889.5,247.0,1260.0,31191.810546875,319.0,1681.0,65961.6171875,175.0,832.0,8571.9404296875,29.0,145.0,2497.22998046875,188.0,965.0,15037.259765625,156.0,830.0,9687.4697265625,46.0,230.0,2077.8701171875,333.0,1587.0,17511.279296875,28.0,140.0,2179.840087890625
item0,2024-02-16T00:00:00,498.0,2548.0,38259.2890625,115.0,575.0,5858.93994140625,161.0,805.0,8619.9296875,189.0,939.0,24484.640625,342.0,1835.0,87375.671875,132.0,660.0,7528.93017578125,85.0,461.0,18507.890625,110.0,586.0,8637.8798828125,373.0,1955.0,24924.05078125,65.0,325.0,1287.4300537109375,463.0,2286.0,24584.169921875,78.0,390.0,3280.679931640625
item0,2024-02-17T00:00:00,153.0,808.0,10639.66015625,17.0,102.0,1432.7900390625,71.0,355.0,3456.8701171875,76.0,368.0,9091.509765625,105.0,506.0,18797.759765625,86.0,423.0,4210.2900390625,19.0,81.0,3662.5,72.0,351.0,5601.490234375,65.0,331.0,3834.25,52.0,260.0,1906.800048828125,129.0,632.0,7651.2998046875,47.0,235.0,3620.989990234375
item0,2024-02-18T00:00:00,156.0,767.0,10990.7802734375,28.0,157.0,1839.8499755859375,41.0,195.0,1840.5,49.0,257.0,6270.08984375,161.0,828.0,42061.8984375,74.0,317.0,2641.0400390625,17.0,85.0,3218.43994140625,55.0,275.0,4689.31005859375,126.0,608.0,7603.43017578125,34.0,194.0,1211.06005859375,186.0,927.0,9692.25,58.0,310.0,4565.419921875
item0,2024-02-19T00:00:00,913.0,4640.0,72553.2265625,174.0,866.0,10078.3701171875,317.0,1585.0,16469.169921875,437.0,2128.0,57956.359375,1015.0,5114.0,270725.1875,537.0,2355.0,21569.23046875,99.0,495.0,14593.83984375,296.0,1466.0,20596.91015625,538.0,2482.0,32924.3515625,52.0,260.0,2636.510009765625,679.0,3395.0,38727.9609375,293.0,1374.0,18941.08984375
item0,2024-02-20T00:00:00,863.0,4513.0,64272.08984375,85.0,425.0,4231.39013671875,559.0,2839.0,34964.73828125,341.0,1618.0,39722.37109375,897.0,4446.0,170051.671875,394.0,1941.0,17659.669921875,107.0,570.0,20437.779296875,304.0,1619.0,29240.08984375,509.0,2437.0,27187.7890625,0.0,0.0,0.0,841.0,4623.0,48160.12109375,293.0,1307.0,21232.26953125
item0,2024-02-21T00:00:00,385.0,1958.0,30448.060546875,69.0,345.0,4114.14013671875,48.0,240.0,2248.929931640625,130.0,747.0,17836.849609375,210.0,1013.0,37544.640625,271.0,1365.0,13398.9599609375,48.0,276.0,13033.0,146.0,744.0,13980.4599609375,265.0,1317.0,16451.0,125.0,625.0,2754.18994140625,390.0,1919.0,21170.220703125,145.0,842.0,12972.1396484375
item0,2024-02-22T00:00:00,442.0,2076.0,30759.669921875,0.0,0.0,0.0,164.0,849.0,10725.25,200.0,1035.0,25437.66015625,335.0,1736.0,84160.2421875,119.0,595.0,6390.64013671875,17.0,119.0,973.9400024414062,183.0,909.0,15650.33984375,194.0,948.0,9715.7197265625,171.0,855.0,4832.06005859375,271.0,1495.0,14442.3603515625,145.0,753.0,11609.3896484375
item0,2024-02-23T00:00:00,358.0,1890.0,25929.029296875,90.0,406.0,4217.06005859375,68.0,294.0,3251.75,289.0,1447.0,37101.53125,337.0,1534.0,72993.15625,224.0,998.0,10446.4697265625,97.0,468.0,18298.41015625,41.0,205.0,2159.659912109375,215.0,1020.0,12161.849609375,0.0,0.0,0.0,400.0,1805.0,20040.970703125,78.0,390.0,3280.679931640625
item0,2024-02-24T00:00:00,179.0,908.0,13104.490234375,35.0,139.0,1603.6400146484375,52.0,277.0,2027.3599853515625,77.0,375.0,10713.91015625,142.0,748.0,37659.19921875,48.0,240.0,1674.31005859375,26.0,130.0,4676.919921875,91.0,498.0,8756.6298828125,116.0,610.0,7282.740234375,24.0,96.0,469.3599853515625,181.0,901.0,8717.51953125,58.0,263.0,3841.219970703125
item0,2024-02-25T00:00:00,181.0,914.0,14476.2099609375,24.0,127.0,1229.3900146484375,82.0,390.0,4466.8798828125,76.0,418.0,12408.16015625,120.0,587.0,32844.16015625,52.0,260.0,1834.8199462890625,7.0,35.0,286.45001220703125,85.0,370.0,6313.4501953125,92.0,416.0,4990.35986328125,68.0,364.0,2032.0899658203125,93.0,486.0,5272.52978515625,20.0,120.0,528.4000244140625
item0,2024-02-26T00:00:00,978.0,4773.0,78280.8984375,0.0,0.0,0.0,33.0,132.0,2217.510009765625,376.0,2012.0,55099.30859375,759.0,4127.0,168781.3125,164.0,820.0,10862.7099609375,196.0,881.0,34147.359375,483.0,2516.0,39447.4609375,677.0,3605.0,45205.37109375,0.0,0.0,0.0,942.0,4644.0,48806.6796875,236.0,1045.0,14946.330078125
item0,2024-02-27T00:00:00,959.0,5113.0,83169.609375,55.0,275.0,4121.60009765625,534.0,2809.0,29308.810546875,415.0,2157.0,49417.98828125,957.0,4952.0,191784.53125,243.0,1043.0,10555.2001953125,124.0,723.0,22861.05078125,367.0,1886.0,36108.51953125,595.0,3113.0,39714.19140625,0.0,0.0,0.0,513.0,2628.0,31129.9609375,293.0,1229.0,18939.119140625
item0,2024-02-28T00:00:00,515.0,2553.0,38417.01171875,132.0,702.0,7344.08984375,72.0,360.0,3164.360107421875,196.0,1008.0,25691.9609375,439.0,2031.0,88404.1875,128.0,723.0,5832.8701171875,32.0,160.0,6580.77978515625,118.0,626.0,11831.2099609375,220.0,1068.0,8453.5,46.0,184.0,1662.2900390625,252.0,1308.0,14877.4599609375,145.0,725.0,11173.4296875
item0,2024-02-29T00:00:00,318.0,1621.0,26653.400390625,0.0,0.0,0.0,129.0,669.0,8830.58984375,175.0,863.0,22678.9296875,367.0,1923.0,86612.578125,138.0,622.0,5861.91015625,97.0,521.0,20309.44921875,143.0,724.0,12654.6904296875,182.0,860.0,8926.849609375,72.0,360.0,3396.1201171875,346.0,1709.0,17663.640625,145.0,591.0,8016.330078125
item0,2024-03-01T00:00:00,342.0,1586.0,23908.91015625,46.0,230.0,2742.760009765625,36.0,160.0,2495.97998046875,185.0,983.0,26492.69921875,315.0,1498.0,71690.40625,68.0,302.0,3276.659912109375,53.0,217.0,9263.490234375,97.0,503.0,10543.1103515625,247.0,1241.0,14851.8701171875,40.0,200.0,977.8400268554688,264.0,1355.0,11954.4697265625,78.0,390.0,6027.64990234375
item0,2024-03-02T00:00:00,129.0,641.0,9663.900390625,11.0,55.0,547.5900268554688,25.0,125.0,1749.6600341796875,47.0,250.0,6578.97998046875,127.0,622.0,27979.73046875,27.0,127.0,1343.5999755859375,24.0,115.0,4163.93017578125,30.0,150.0,2533.550048828125,65.0,304.0,3003.7900390625,0.0,0.0,0.0,71.0,369.0,3377.300048828125,31.0,155.0,2406.659912109375
item0,2024-03-03T00:00:00,118.0,590.0,9528.1396484375,0.0,0.0,0.0,25.0,125.0,1758.6400146484375,63.0,318.0,8557.91015625,96.0,428.0,18035.4609375,23.0,114.0,1004.2999877929688,20.0,108.0,4764.5,79.0,392.0,7305.7099609375,60.0,298.0,3414.389892578125,0.0,0.0,0.0,119.0,595.0,5523.3701171875,38.0,208.0,3375.7099609375
item0,2024-03-04T00:00:00,613.0,3294.0,53468.828125,59.0,295.0,4143.83984375,182.0,910.0,13540.7197265625,225.0,1160.0,33052.73828125,492.0,2555.0,86038.8984375,256.0,1245.0,12538.0302734375,39.0,257.0,4200.169921875,178.0,841.0,15009.080078125,330.0,1650.0,19781.220703125,167.0,842.0,3632.360107421875,446.0,2167.0,17714.140625,195.0,975.0,15035.669921875
item0,2024-03-05T00:00:00,618.0,3233.0,50242.21875,59.0,177.0,2486.300048828125,263.0,1402.0,16619.109375,333.0,1621.0,38290.671875,606.0,3084.0,129935.453125,221.0,1105.0,7987.72021484375,59.0,338.0,13013.58984375,144.0,726.0,13171.5302734375,245.0,1201.0,14424.6904296875,122.0,575.0,3142.840087890625,539.0,2663.0,27426.58984375,195.0,1042.0,15330.6904296875
item0,2024-03-06T00:00:00,307.0,1520.0,23442.48046875,46.0,212.0,2472.97998046875,80.0,400.0,4454.25,116.0,616.0,16158.6904296875,190.0,1012.0,47632.51953125,35.0,210.0,3317.7900390625,35.0,175.0,6689.830078125,107.0,452.0,8787.0498046875,186.0,966.0,9186.099609375,71.0,426.0,2853.77001953125,263.0,1349.0,12795.5703125,97.0,407.0,6301.2998046875
item0,2024-03-07T00:00:00,317.0,1506.0,22057.23046875,0.0,0.0,0.0,75.0,409.0,3687.9599609375,156.0,783.0,21229.310546875,108.0,570.0,24076.259765625,52.0,260.0,3878.909912109375,21.0,126.0,5182.3701171875,89.0,429.0,6298.169921875,32.0,160.0,1963.8399658203125,17.0,85.0,861.9400024414062,281.0,1461.0,15682.83984375,97.0,440.0,6446.60986328125
item0,2024-03-08T00:00:00,327.0,1609.0,23516.66015625,46.0,202.0,2463.989990234375,79.0,399.0,4146.60986328125,126.0,681.0,21023.890625,236.0,1154.0,50661.16015625,74.0,370.0,3322.47998046875,56.0,259.0,10144.740234375,82.0,443.0,8855.849609375,209.0,1130.0,15422.1298828125,83.0,415.0,1829.530029296875,306.0,1485.0,15264.0498046875,97.0,459.0,6742.43994140625
item0,2024-03-09T00:00:00,123.0,595.0,9574.2998046875,12.0,72.0,546.2000122070312,41.0,205.0,2137.669921875,69.0,347.0,9280.6298828125,42.0,182.0,10112.1796875,23.0,91.0,907.8800048828125,3.0,15.0,450.3900146484375,34.0,185.0,3179.89990234375,67.0,335.0,4357.1201171875,36.0,180.0,1233.6700439453125,128.0,595.0,6031.6201171875,20.0,100.0,831.1799926757812
item0,2024-03-10T00:00:00,123.0,641.0,10211.2001953125,23.0,115.0,1227.75,13.0,65.0,858.280029296875,61.0,283.0,7627.080078125,111.0,585.0,25234.359375,45.0,222.0,1625.02001953125,16.0,77.0,2863.8798828125,66.0,308.0,6136.7900390625,68.0,342.0,3973.429931640625,16.0,96.0,469.3599853515625,86.0,438.0,3903.25,20.0,113.0,888.4199829101562
item0,2024-03-11T00:00:00,667.0,3248.0,47824.140625,119.0,595.0,6750.43017578125,122.0,610.0,4167.39990234375,283.0,1401.0,35647.05078125,294.0,1173.0,44300.3515625,198.0,1112.0,11020.73046875,64.0,336.0,15361.8603515625,323.0,1610.0,31125.51953125,421.0,2086.0,22664.33984375,167.0,835.0,3678.860107421875,431.0,2204.0,25874.5,195.0,1065.0,17156.109375
item0,2024-03-12T00:00:00,690.0,3457.0,50037.8203125,0.0,0.0,0.0,29.0,145.0,634.0999755859375,222.0,1150.0,30182.759765625,305.0,1525.0,65965.1484375,126.0,630.0,8889.33984375,23.0,115.0,941.2000122070312,242.0,1110.0,20557.51953125,444.0,2122.0,26803.9296875,167.0,835.0,3678.860107421875,512.0,2503.0,23278.349609375,195.0,975.0,15035.669921875
item0,2024-03-13T00:00:00,285.0,1450.0,21506.279296875,28.0,140.0,1393.8699951171875,34.0,184.0,1778.27001953125,168.0,791.0,22515.490234375,339.0,1697.0,79839.8203125,58.0,312.0,3812.97998046875,64.0,312.0,11969.2998046875,110.0,680.0,13095.3603515625,219.0,1061.0,14730.9296875,43.0,215.0,851.6900024414062,235.0,1104.0,12211.0302734375,97.0,504.0,7802.66015625
item0,2024-03-14T00:00:00,313.0,1768.0,25219.759765625,106.0,528.0,6127.58984375,75.0,375.0,5427.43017578125,109.0,539.0,14424.3603515625,253.0,1355.0,53848.671875,68.0,302.0,2033.5799560546875,43.0,239.0,9138.7998046875,82.0,320.0,6428.33984375,183.0,915.0,9954.919921875,100.0,500.0,2691.469970703125,256.0,1250.0,14451.26953125,97.0,485.0,7506.830078125
item0,2024-03-15T00:00:00,342.0,1634.0,25265.580078125,41.0,205.0,2584.10009765625,78.0,450.0,5265.47998046875,126.0,598.0,14719.23046875,246.0,1352.0,66638.140625,72.0,360.0,3690.469970703125,11.0,55.0,450.1400146484375,152.0,739.0,12613.099609375,140.0,734.0,7568.919921875,40.0,160.0,782.27001953125,208.0,951.0,10285.9501953125,97.0,485.0,7506.830078125
item0,2024-03-16T00:00:00,133.0,627.0,9597.76953125,7.0,21.0,314.739990234375,31.0,155.0,1428.3499755859375,65.0,333.0,8149.330078125,67.0,327.0,14438.33984375,41.0,220.0,2009.3800048828125,16.0,84.0,2986.699951171875,27.0,143.0,1789.9000244140625,26.0,130.0,1125.6600341796875,7.0,35.0,354.9100036621094,82.0,398.0,3251.610107421875,38.0,190.0,2951.6201171875
item0,2024-03-17T00:00:00,111.0,545.0,7762.52978515625,12.0,36.0,273.1000061035156,37.0,202.0,2756.60009765625,46.0,217.0,5231.740234375,94.0,498.0,20182.7890625,21.0,118.0,906.9400024414062,3.0,15.0,450.3900146484375,22.0,110.0,2052.27001953125,87.0,448.0,4659.3701171875,7.0,35.0,354.9100036621094,99.0,474.0,5274.0400390625,38.0,203.0,3008.860107421875
item0,2024-03-18T00:00:00,632.0,3245.0,48259.98046875,121.0,580.0,7828.7099609375,213.0,997.0,11764.650390625,330.0,1545.0,41797.609375,464.0,2398.0,97481.328125,367.0,1933.0,16863.16015625,114.0,593.0,22451.740234375,213.0,1065.0,18803.279296875,219.0,1104.0,11013.2900390625,142.0,710.0,4756.27978515625,503.0,2450.0,23794.890625,128.0,640.0,13560.5498046875
item0,2024-03-19T00:00:00,651.0,3398.0,53567.87890625,0.0,0.0,0.0,185.0,906.0,12492.7900390625,212.0,1173.0,30490.720703125,611.0,2816.0,144127.90625,263.0,1233.0,10932.0,130.0,655.0,25392.869140625,392.0,1937.0,34036.3984375,395.0,1928.0,23190.4296875,184.0,885.0,5943.43994140625,568.0,2728.0,25487.609375,195.0,946.0,15332.3203125
item0,2024-03-20T00:00:00,342.0,1684.0,25240.880859375,29.0,174.0,2444.159912109375,51.0,255.0,3400.669921875,91.0,455.0,11980.0498046875,229.0,1100.0,39225.26953125,112.0,529.0,3397.8701171875,19.0,95.0,1651.1800537109375,40.0,215.0,2777.840087890625,170.0,917.0,9584.1201171875,71.0,364.0,2293.64990234375,194.0,932.0,10231.7802734375,0.0,0.0,0.0
item0,2024-03-21T00:00:00,293.0,1465.0,20245.8203125,49.0,227.0,2254.949951171875,154.0,825.0,7055.7900390625,158.0,793.0,22564.4609375,173.0,946.0,35597.37890625,99.0,467.0,5011.7001953125,64.0,328.0,12449.7197265625,147.0,753.0,12933.4697265625,118.0,598.0,6472.3701171875,131.0,643.0,4201.490234375,214.0,1025.0,11152.240234375,78.0,390.0,6027.64990234375
item0,2024-03-22T00:00:00,316.0,1671.0,27089.73046875,59.0,295.0,3932.989990234375,107.0,548.0,5679.169921875,109.0,554.0,13422.6396484375,253.0,1241.0,55042.109375,146.0,674.0,6304.1201171875,21.0,105.0,4318.64013671875,115.0,527.0,11039.919921875,209.0,971.0,11456.83984375,74.0,339.0,1971.9300537109375,241.0,1240.0,13585.41015625,97.0,551.0,7797.4501953125
