item_id,timestamp,Atlanta_OrderCount,Atlanta_NumberOfPieces,Atlanta_TotalRevenue,Birmingham_OrderCount,Birmingham_NumberOfPieces,Birmingham_TotalRevenue,Chicago_OrderCount,Chicago_NumberOfPieces,Chicago_TotalRevenue,Dallas_OrderCount,Dallas_NumberOfPieces,Dallas_TotalRevenue,Detroit_OrderCount,Detroit_NumberOfPieces,Detroit_TotalRevenue,Houston_OrderCount,Houston_NumberOfPieces,Houston_TotalRevenue,Los_Angeles_OrderCount,Los_Angeles_NumberOfPieces,Los_Angeles_TotalRevenue,Miami_OrderCount,Miami_NumberOfPieces,Miami_TotalRevenue,Milwaukee_OrderCount,Milwaukee_NumberOfPieces,Milwaukee_TotalRevenue,Minneapolis_OrderCount,Minneapolis_NumberOfPieces,Minneapolis_TotalRevenue,Nashville_OrderCount,Nashville_NumberOfPieces,Nashville_TotalRevenue,New_York_OrderCount,New_York_NumberOfPieces,New_York_TotalRevenue,Sacramento_OrderCount,Sacramento_NumberOfPieces,Sacramento_TotalRevenue,San_Diego_OrderCount,San_Diego_NumberOfPieces,San_Diego_TotalRevenue,San_Francisco_OrderCount,San_Francisco_NumberOfPieces,San_Francisco_TotalRevenue,Seattle_OrderCount,Seattle_NumberOfPieces,Seattle_TotalRevenue,Tampa_Bay_OrderCount,Tampa_Bay_NumberOfPieces,Tampa_Bay_TotalRevenue
item0,2024-10-28T00:00:00,263.0,1363.0,31852.970703125,73.0,365.0,5539.72021484375,329.0,1645.0,79143.0625,306.0,1326.0,26206.7890625,199.0,1017.0,7710.10009765625,479.0,2388.0,51130.19140625,425.0,1839.0,26467.76953125,192.0,1069.0,29475.279296875,392.0,1903.0,23294.669921875,129.0,645.0,18094.080078125,257.0,1343.0,19767.2890625,239.0,1246.0,15835.240234375,350.0,1670.0,43855.0,329.0,1760.0,21237.3203125,329.0,2010.0,14352.3203125,113.0,417.0,9728.900390625,263.0,1315.0,20487.80078125
item0,2024-10-29T00:00:00,316.0,1696.0,33817.08984375,60.0,340.0,19550.419921875,411.0,1932.0,45997.37890625,472.0,2588.0,48088.0,423.0,2208.0,36429.1015625,215.0,1075.0,13358.91015625,609.0,3263.0,81915.34375,173.0,865.0,17349.490234375,147.0,645.0,7551.740234375,78.0,390.0,8023.2900390625,367.0,1878.0,38918.30859375,278.0,1441.0,14583.08984375,319.0,1564.0,14143.0,280.0,1400.0,19813.580078125,176.0,816.0,10589.330078125,0.0,0.0,0.0,105.0,525.0,5853.89990234375
item0,2024-10-30T00:00:00,225.0,1060.0,32175.810546875,30.0,140.0,8119.990234375,308.0,1473.0,27299.98046875,165.0,717.0,12474.9501953125,132.0,677.0,14156.3603515625,166.0,717.0,9627.4501953125,148.0,726.0,7792.89990234375,0.0,0.0,0.0,25.0,125.0,2523.179931640625,39.0,156.0,3209.31005859375,127.0,514.0,7463.6201171875,158.0,765.0,8306.6796875,32.0,128.0,5264.6298828125,89.0,420.0,5789.18017578125,154.0,704.0,7638.169921875,72.0,360.0,6083.97021484375,116.0,566.0,11337.6201171875
item0,2024-10-31T00:00:00,126.0,630.0,9988.83984375,91.0,455.0,11021.509765625,157.0,731.0,19621.560546875,208.0,1054.0,18207.029296875,98.0,555.0,4316.2900390625,212.0,1025.0,20615.650390625,302.0,1451.0,38286.16015625,120.0,549.0,8061.27978515625,147.0,763.0,7426.7001953125,39.0,234.0,4813.97021484375,182.0,910.0,18888.01953125,142.0,640.0,9241.400390625,54.0,324.0,5059.33984375,139.0,759.0,9734.6298828125,110.0,550.0,16678.33984375,109.0,439.0,9074.26953125,233.0,1165.0,25433.669921875
item0,2024-11-01T00:00:00,188.0,940.0,24177.900390625,101.0,495.0,11646.16015625,344.0,1695.0,49331.109375,192.0,960.0,16028.4599609375,193.0,907.0,14145.83984375,212.0,1031.0,23337.869140625,124.0,663.0,11383.349609375,26.0,130.0,5403.669921875,174.0,926.0,14529.66015625,64.0,320.0,8948.2998046875,183.0,957.0,17312.009765625,138.0,728.0,7797.16015625,54.0,270.0,7679.75,195.0,919.0,12918.490234375,129.0,612.0,17372.640625,82.0,384.0,7707.08984375,188.0,940.0,21701.400390625
item0,2024-11-02T00:00:00,64.0,320.0,6335.41015625,52.0,264.0,2724.169921875,114.0,549.0,9123.2900390625,62.0,302.0,6134.740234375,45.0,202.0,4524.5400390625,31.0,155.0,2292.4599609375,106.0,513.0,6265.7001953125,41.0,215.0,4789.89013671875,58.0,279.0,3057.39990234375,25.0,125.0,2294.10009765625,49.0,245.0,6005.60009765625,67.0,344.0,4484.58984375,49.0,233.0,5467.259765625,12.0,60.0,1330.81005859375,52.0,271.0,3041.8701171875,32.0,153.0,1209.7900390625,51.0,236.0,3377.780029296875
item0,2024-11-03T00:00:00,50.0,284.0,4336.27001953125,28.0,140.0,1380.449951171875,131.0,681.0,19962.609375,81.0,415.0,7149.68017578125,98.0,475.0,7554.52001953125,81.0,405.0,9558.7001953125,73.0,345.0,4907.0498046875,36.0,144.0,1108.550048828125,109.0,585.0,6827.2998046875,25.0,130.0,3431.260009765625,30.0,150.0,2169.31005859375,28.0,150.0,2829.81005859375,26.0,130.0,5087.669921875,45.0,202.0,2126.330078125,46.0,227.0,1698.8699951171875,0.0,0.0,0.0,61.0,302.0,3784.300048828125
item0,2024-11-04T00:00:00,426.0,2178.0,53549.03125,93.0,465.0,18968.779296875,649.0,3367.0,107271.828125,264.0,1394.0,29914.939453125,431.0,2131.0,30504.990234375,390.0,2009.0,45830.94140625,326.0,1700.0,64913.51953125,185.0,925.0,7150.2001953125,292.0,1313.0,16685.869140625,0.0,0.0,0.0,408.0,1926.0,41602.23046875,201.0,1005.0,10868.8896484375,434.0,2294.0,48683.3203125,115.0,575.0,3860.010009765625,437.0,2144.0,45616.91015625,113.0,569.0,13252.0703125,270.0,1284.0,36491.30078125
item0,2024-11-05T00:00:00,364.0,1856.0,35844.01953125,156.0,780.0,8968.08984375,613.0,3043.0,93904.609375,423.0,2009.0,35060.53125,231.0,1155.0,9314.080078125,67.0,335.0,4163.9501953125,434.0,2439.0,30496.3203125,109.0,545.0,20451.7109375,326.0,1809.0,25808.390625,128.0,796.0,14988.41015625,330.0,1479.0,24929.1796875,341.0,1765.0,21513.029296875,384.0,2079.0,30230.529296875,280.0,1400.0,19813.580078125,371.0,1791.0,17498.759765625,115.0,501.0,14467.509765625,281.0,1573.0,33670.16015625
item0,2024-11-06T00:00:00,126.0,688.0,11294.830078125,75.0,375.0,9850.7998046875,89.0,445.0,6707.35986328125,191.0,1043.0,17973.060546875,202.0,1021.0,17392.349609375,156.0,780.0,20770.970703125,66.0,287.0,5614.2900390625,26.0,130.0,5403.669921875,171.0,970.0,15697.7998046875,64.0,320.0,5889.5498046875,166.0,934.0,20262.7109375,73.0,388.0,4309.68994140625,86.0,430.0,10796.91015625,89.0,445.0,5462.0498046875,135.0,667.0,22868.5,76.0,420.0,11501.150390625,168.0,817.0,17574.19921875
item0,2024-11-07T00:00:00,151.0,697.0,24916.810546875,132.0,686.0,7168.06005859375,219.0,1099.0,33462.6484375,110.0,550.0,8468.26953125,75.0,393.0,4644.1298828125,43.0,186.0,1611.260009765625,223.0,1146.0,32046.23046875,162.0,820.0,14764.91015625,151.0,877.0,12751.099609375,89.0,456.0,10775.0400390625,146.0,778.0,16437.66015625,162.0,736.0,8547.5703125,173.0,810.0,21759.2109375,107.0,642.0,7556.7998046875,114.0,538.0,3833.1298828125,136.0,654.0,13159.0302734375,196.0,876.0,17686.689453125
item0,2024-11-08T00:00:00,181.0,939.0,18439.310546875,107.0,561.0,13088.75,344.0,1869.0,46347.921875,128.0,623.0,13492.2197265625,124.0,623.0,5538.81982421875,225.0,1173.0,25545.0,156.0,726.0,11397.33984375,69.0,373.0,8122.0,0.0,0.0,0.0,64.0,320.0,8948.2998046875,232.0,1229.0,24605.0703125,118.0,610.0,7808.02001953125,118.0,637.0,22202.359375,163.0,922.0,11397.2099609375,193.0,894.0,18797.349609375,171.0,908.0,12999.5703125,207.0,1066.0,23421.130859375
item0,2024-11-09T00:00:00,68.0,368.0,10650.1201171875,60.0,292.0,5060.2099609375,141.0,742.0,24119.990234375,72.0,360.0,7642.240234375,84.0,382.0,6538.18994140625,59.0,237.0,2479.080078125,108.0,540.0,6461.31005859375,16.0,80.0,950.97998046875,110.0,532.0,7128.85986328125,25.0,125.0,2294.10009765625,58.0,310.0,5264.58984375,35.0,168.0,2392.89990234375,69.0,279.0,8341.6904296875,32.0,160.0,3084.449951171875,19.0,95.0,670.47998046875,22.0,124.0,3476.159912109375,85.0,425.0,9145.0
item0,2024-11-10T00:00:00,62.0,353.0,6775.759765625,30.0,130.0,1525.72998046875,145.0,662.0,18435.720703125,50.0,238.0,5189.0,72.0,360.0,6359.02978515625,61.0,305.0,3581.080078125,86.0,413.0,13246.9697265625,21.0,105.0,3939.52001953125,29.0,145.0,1120.6500244140625,25.0,125.0,2294.10009765625,16.0,80.0,2063.22998046875,38.0,190.0,2378.81005859375,44.0,226.0,8432.8701171875,42.0,210.0,3262.3701171875,84.0,408.0,8633.2197265625,50.0,227.0,2548.010009765625,65.0,338.0,9290.9404296875
item0,2024-11-11T00:00:00,280.0,1400.0,28519.220703125,287.0,1486.0,24781.7890625,839.0,3916.0,99100.671875,322.0,1614.0,26286.73046875,142.0,656.0,5412.7001953125,163.0,881.0,9421.1103515625,450.0,2250.0,64405.48828125,187.0,731.0,14909.41015625,336.0,1746.0,13310.509765625,78.0,390.0,8023.2900390625,258.0,1217.0,24862.5703125,317.0,1585.0,18611.9609375,285.0,1373.0,20521.150390625,115.0,690.0,4632.02001953125,403.0,1667.0,32590.33984375,113.0,565.0,13412.75,324.0,1620.0,20905.7890625
item0,2024-11-12T00:00:00,340.0,1816.0,58149.8515625,196.0,927.0,23163.140625,643.0,3273.0,63478.3515625,423.0,2111.0,35507.66015625,181.0,976.0,7532.85986328125,302.0,1690.0,42750.76953125,281.0,1451.0,22746.7890625,294.0,1579.0,31692.25,287.0,1435.0,24199.0703125,129.0,645.0,18094.080078125,43.0,215.0,4353.7998046875,153.0,714.0,9933.1904296875,339.0,1486.0,24645.19921875,115.0,575.0,3860.010009765625,229.0,1232.0,8981.580078125,146.0,730.0,12351.8701171875,171.0,960.0,31103.5
item0,2024-11-13T00:00:00,144.0,782.0,25607.6796875,71.0,355.0,3526.169921875,243.0,1215.0,19269.150390625,181.0,905.0,17730.0390625,75.0,433.0,14467.9599609375,221.0,1128.0,27785.0,140.0,686.0,8184.02978515625,70.0,380.0,12299.5,270.0,1338.0,16234.2099609375,64.0,295.0,7960.97021484375,127.0,614.0,8998.669921875,69.0,345.0,6049.39013671875,215.0,1043.0,22847.75,89.0,413.0,4752.27978515625,153.0,808.0,18552.990234375,76.0,360.0,9423.150390625,258.0,1196.0,23966.73046875
item0,2024-11-14T00:00:00,163.0,715.0,15354.169921875,132.0,583.0,5893.2900390625,121.0,551.0,10262.0302734375,156.0,832.0,13093.33984375,237.0,1137.0,19213.970703125,198.0,1059.0,25823.609375,157.0,754.0,9634.400390625,120.0,651.0,8504.669921875,114.0,509.0,6417.33984375,89.0,445.0,10826.2099609375,182.0,883.0,17859.08984375,158.0,763.0,8470.099609375,200.0,985.0,21339.01953125,89.0,477.0,6171.81982421875,200.0,980.0,9803.23046875,155.0,732.0,15040.4697265625,137.0,613.0,11842.3896484375
item0,2024-11-15T00:00:00,108.0,490.0,8222.7001953125,56.0,280.0,10227.669921875,334.0,1644.0,30241.640625,137.0,799.0,13084.9599609375,173.0,897.0,16230.259765625,160.0,800.0,20187.26953125,181.0,971.0,31493.66015625,95.0,475.0,12578.16015625,89.0,445.0,4322.740234375,89.0,431.0,11011.2099609375,252.0,1281.0,26283.939453125,87.0,544.0,8136.72021484375,119.0,540.0,11381.2001953125,113.0,622.0,6136.27978515625,110.0,518.0,16354.919921875,56.0,280.0,6652.490234375,155.0,824.0,21520.990234375
item0,2024-11-16T00:00:00,32.0,151.0,3204.719970703125,18.0,90.0,3748.719970703125,105.0,548.0,8387.9296875,73.0,321.0,5418.14990234375,60.0,299.0,6182.33984375,87.0,422.0,9459.25,92.0,460.0,13535.5302734375,31.0,155.0,2295.889892578125,74.0,351.0,5471.43994140625,35.0,155.0,3723.60009765625,52.0,290.0,5463.4599609375,48.0,250.0,3270.139892578125,13.0,65.0,1269.4200439453125,57.0,285.0,3611.5400390625,40.0,219.0,2247.639892578125,21.0,105.0,1599.2900390625,33.0,144.0,1182.4599609375
item0,2024-11-17T00:00:00,55.0,307.0,6161.7099609375,14.0,70.0,1062.9100341796875,102.0,531.0,15892.4404296875,54.0,270.0,5446.72998046875,59.0,302.0,2812.0400390625,57.0,296.0,7574.77978515625,98.0,490.0,12582.48046875,6.0,30.0,503.9800109863281,52.0,266.0,6517.3701171875,25.0,140.0,3826.18994140625,72.0,340.0,6169.0,84.0,411.0,4756.7099609375,71.0,327.0,3042.330078125,35.0,221.0,2411.610107421875,69.0,345.0,7174.669921875,49.0,245.0,2855.639892578125,32.0,160.0,1778.489990234375
item0,2024-11-18T00:00:00,179.0,948.0,24619.970703125,307.0,1658.0,32388.490234375,655.0,3202.0,104464.7890625,416.0,2184.0,38948.26953125,394.0,2087.0,39624.83984375,349.0,1564.0,44641.51953125,438.0,2396.0,25787.5703125,57.0,285.0,9644.3701171875,382.0,1827.0,21010.30078125,129.0,645.0,18094.080078125,509.0,2814.0,55885.7890625,198.0,990.0,11359.9501953125,339.0,1695.0,31759.0,292.0,1460.0,18707.060546875,255.0,1196.0,34059.48046875,154.0,770.0,20512.5703125,475.0,2258.0,53922.96875
item0,2024-11-19T00:00:00,253.0,1164.0,19165.140625,156.0,780.0,8968.08984375,556.0,2971.0,80461.7109375,256.0,1280.0,27837.919921875,343.0,1522.0,28198.7890625,227.0,1194.0,36007.30078125,403.0,2101.0,24074.939453125,187.0,1020.0,18512.0390625,116.0,580.0,5336.0,179.0,946.0,23864.05078125,509.0,2588.0,53093.05078125,248.0,1240.0,20727.509765625,210.0,1050.0,21356.009765625,179.0,895.0,10957.669921875,321.0,1605.0,37274.8515625,132.0,671.0,13046.7900390625,319.0,1427.0,34025.859375
item0,2024-11-20T00:00:00,219.0,1037.0,28375.69921875,91.0,390.0,9207.509765625,242.0,1256.0,22752.080078125,211.0,1086.0,18836.33984375,190.0,950.0,7940.14990234375,189.0,905.0,22851.529296875,69.0,304.0,3923.590087890625,0.0,0.0,0.0,219.0,1272.0,16114.1298828125,25.0,125.0,4936.66015625,161.0,805.0,16761.75,112.0,537.0,7607.89013671875,190.0,1022.0,17440.720703125,145.0,724.0,9687.900390625,157.0,753.0,7939.740234375,79.0,474.0,6425.4599609375,116.0,640.0,15222.2001953125
item0,2024-11-21T00:00:00,150.0,760.0,11425.490234375,46.0,282.0,10227.4697265625,237.0,1210.0,19598.26953125,154.0,770.0,11469.4599609375,210.0,992.0,15608.919921875,164.0,754.0,20168.7890625,296.0,1466.0,35542.21875,28.0,140.0,4737.58984375,170.0,785.0,6081.41015625,89.0,406.0,10023.8798828125,202.0,983.0,20992.130859375,164.0,870.0,8594.900390625,190.0,967.0,17173.359375,145.0,669.0,8534.3798828125,208.0,1090.0,10862.3896484375,178.0,890.0,11462.8798828125,163.0,799.0,23452.2890625
item0,2024-11-22T00:00:00,120.0,600.0,20719.009765625,10.0,50.0,780.8099975585938,298.0,1449.0,28536.66015625,137.0,685.0,10511.4697265625,89.0,445.0,3219.510009765625,170.0,898.0,10617.9697265625,266.0,1330.0,33769.8515625,77.0,385.0,6512.16015625,150.0,750.0,7215.2099609375,89.0,445.0,10826.2099609375,146.0,688.0,14132.9697265625,142.0,690.0,9461.5703125,183.0,800.0,16092.0302734375,0.0,0.0,0.0,160.0,761.0,13018.7099609375,109.0,564.0,11098.3095703125,62.0,306.0,11554.1103515625
item0,2024-11-23T00:00:00,64.0,348.0,10175.16015625,14.0,72.0,1088.0899658203125,76.0,382.0,14534.7197265625,32.0,192.0,3887.919921875,95.0,475.0,7067.02978515625,41.0,186.0,2339.919921875,44.0,242.0,3649.179931640625,36.0,200.0,1472.6199951171875,63.0,320.0,4862.7998046875,25.0,125.0,3517.60009765625,64.0,308.0,5077.77978515625,53.0,240.0,2397.300048828125,96.0,412.0,8415.509765625,23.0,115.0,772.0,91.0,478.0,9410.73046875,60.0,314.0,6290.169921875,74.0,381.0,7558.4501953125
item0,2024-11-24T00:00:00,60.0,265.0,9497.3603515625,28.0,130.0,1230.3299560546875,52.0,260.0,5091.1201171875,61.0,305.0,4829.31005859375,4.0,20.0,417.67999267578125,23.0,115.0,1039.3699951171875,55.0,301.0,12504.0703125,30.0,140.0,2097.3701171875,39.0,195.0,4437.2900390625,35.0,200.0,4727.580078125,65.0,303.0,6827.830078125,54.0,270.0,2871.909912109375,63.0,322.0,8024.2998046875,77.0,428.0,5870.31005859375,67.0,331.0,8077.9599609375,39.0,195.0,3491.639892578125,46.0,251.0,6393.580078125
item0,2024-11-25T00:00:00,352.0,1712.0,56133.359375,307.0,1515.0,26018.869140625,672.0,3238.0,77768.75,366.0,1830.0,38871.91015625,291.0,1455.0,28736.26953125,218.0,1102.0,13854.3095703125,278.0,1390.0,22360.76953125,140.0,700.0,14577.599609375,414.0,2070.0,28712.48046875,129.0,567.0,16489.419921875,408.0,2040.0,44470.2890625,198.0,985.0,11671.9404296875,414.0,2167.0,37910.3203125,280.0,1400.0,19813.580078125,252.0,1182.0,33445.08984375,358.0,1790.0,23026.1796875,352.0,1823.0,23008.439453125
item0,2024-11-26T00:00:00,453.0,2101.0,57795.6015625,184.0,920.0,22153.080078125,368.0,1840.0,30181.380859375,114.0,570.0,12867.4296875,268.0,1303.0,11713.2099609375,520.0,2860.0,62766.33984375,578.0,3148.0,80723.4296875,185.0,925.0,7150.2001953125,278.0,1390.0,10924.98046875,128.0,640.0,11779.099609375,367.0,1692.0,35938.4296875,188.0,885.0,11914.3095703125,299.0,1342.0,22034.83984375,179.0,895.0,10957.669921875,176.0,944.0,11883.01953125,238.0,1377.0,20968.5390625,402.0,2190.0,50787.87109375
item0,2024-11-27T00:00:00,157.0,847.0,17694.150390625,81.0,431.0,4697.2900390625,338.0,1690.0,33419.16015625,209.0,1102.0,22490.580078125,161.0,805.0,6381.3798828125,110.0,517.0,4925.5,227.0,1135.0,14288.66015625,120.0,623.0,7557.14990234375,99.0,526.0,11081.259765625,25.0,125.0,4936.66015625,110.0,550.0,14656.490234375,88.0,360.0,5270.64013671875,168.0,889.0,15898.2998046875,57.0,285.0,1913.219970703125,217.0,1117.0,23246.26953125,72.0,360.0,6083.97021484375,189.0,994.0,13064.490234375
item0,2024-11-28T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
item0,2024-11-29T00:00:00,120.0,542.0,19413.01953125,56.0,290.0,10383.830078125,361.0,1820.0,45930.98046875,130.0,650.0,10618.2900390625,76.0,380.0,12935.83984375,200.0,1044.0,12838.9697265625,138.0,659.0,10646.3095703125,16.0,48.0,806.3699951171875,163.0,790.0,7432.18994140625,64.0,281.0,8145.97021484375,202.0,1010.0,22021.060546875,73.0,365.0,3774.8798828125,32.0,177.0,3500.679931640625,145.0,725.0,9302.4599609375,131.0,721.0,8713.2197265625,37.0,148.0,3683.85009765625,185.0,873.0,21659.0
item0,2024-11-30T00:00:00,75.0,380.0,10654.490234375,10.0,50.0,750.5900268554688,122.0,610.0,19251.970703125,40.0,212.0,4445.22998046875,84.0,443.0,6955.35009765625,42.0,199.0,2529.60009765625,53.0,265.0,2925.0,37.0,216.0,3259.050048828125,63.0,314.0,3540.580078125,25.0,130.0,2452.4599609375,77.0,378.0,6953.10009765625,64.0,300.0,3557.47998046875,60.0,288.0,7695.39013671875,77.0,392.0,5071.81982421875,21.0,105.0,1443.0699462890625,52.0,270.0,4704.490234375,76.0,331.0,7837.68994140625
item0,2024-12-01T00:00:00,84.0,463.0,10980.5498046875,22.0,100.0,3910.919921875,131.0,686.0,20536.94921875,63.0,314.0,5046.169921875,56.0,276.0,1974.4200439453125,65.0,319.0,3682.47998046875,76.0,368.0,5794.9599609375,53.0,285.0,3837.7900390625,89.0,437.0,7673.0400390625,35.0,175.0,4268.759765625,50.0,238.0,3559.35009765625,68.0,398.0,5388.740234375,59.0,295.0,4191.39013671875,57.0,285.0,3611.5400390625,53.0,265.0,2760.89990234375,32.0,160.0,3634.7099609375,33.0,165.0,1416.6199951171875
item0,2024-12-02T00:00:00,378.0,2015.0,54348.3515625,164.0,820.0,8724.01953125,564.0,2997.0,57311.71875,370.0,1956.0,33084.3984375,389.0,2006.0,34640.5703125,344.0,1898.0,24147.48046875,474.0,2425.0,69318.21875,173.0,922.0,19278.369140625,82.0,353.0,7303.259765625,129.0,594.0,16079.919921875,295.0,1548.0,39071.94921875,188.0,1082.0,12477.7001953125,206.0,909.0,28770.26953125,393.0,2014.0,27693.3203125,344.0,1720.0,37201.37890625,218.0,1090.0,12767.6396484375,284.0,1323.0,11575.5
item0,2024-12-03T00:00:00,304.0,1771.0,63047.421875,113.0,565.0,20530.390625,656.0,3280.0,50687.55859375,260.0,1300.0,21236.58984375,294.0,1590.0,13316.08984375,97.0,485.0,3711.2900390625,195.0,913.0,16421.169921875,159.0,795.0,11861.33984375,377.0,1828.0,27204.330078125,129.0,594.0,16079.919921875,185.0,1011.0,20270.060546875,378.0,2094.0,24322.220703125,80.0,330.0,4616.7001953125,179.0,895.0,10957.669921875,399.0,2074.0,46038.23828125,39.0,195.0,4203.1298828125,105.0,420.0,4683.1201171875
item0,2024-12-04T00:00:00,139.0,695.0,14149.6796875,56.0,336.0,12273.2001953125,422.0,2110.0,55406.5703125,190.0,742.0,15024.58984375,117.0,585.0,4272.7900390625,158.0,848.0,21456.640625,140.0,626.0,26274.01953125,51.0,204.0,886.7899780273438,159.0,820.0,9296.9296875,64.0,320.0,8948.2998046875,107.0,585.0,10635.9599609375,124.0,773.0,9162.259765625,182.0,900.0,22677.830078125,57.0,285.0,1913.219970703125,236.0,1141.0,23593.94921875,56.0,280.0,6652.490234375,139.0,695.0,16071.669921875
item0,2024-12-05T00:00:00,143.0,715.0,21808.7890625,77.0,385.0,4422.2900390625,168.0,706.0,12223.4296875,163.0,872.0,18572.669921875,201.0,1073.0,7972.919921875,48.0,192.0,1473.739990234375,103.0,558.0,5899.0498046875,67.0,350.0,7247.2099609375,215.0,866.0,12591.41015625,0.0,0.0,0.0,97.0,485.0,8719.33984375,118.0,570.0,7082.6201171875,158.0,862.0,8008.22998046875,163.0,871.0,10905.8203125,226.0,1111.0,20808.650390625,0.0,0.0,0.0,140.0,752.0,6888.6298828125
item0,2024-12-06T00:00:00,111.0,555.0,21035.80078125,56.0,280.0,10227.669921875,277.0,1439.0,39558.01953125,158.0,810.0,16298.6201171875,123.0,615.0,3819.85009765625,117.0,556.0,17598.98046875,247.0,1152.0,33324.7890625,118.0,513.0,7646.6201171875,302.0,1555.0,21288.119140625,64.0,320.0,8948.2998046875,182.0,854.0,18196.009765625,133.0,715.0,7041.27978515625,210.0,1033.0,24095.009765625,195.0,870.0,11656.23046875,172.0,949.0,22108.369140625,116.0,554.0,9695.7001953125,52.0,260.0,2899.070068359375
item0,2024-12-07T00:00:00,89.0,510.0,13539.6298828125,36.0,162.0,4252.60986328125,140.0,714.0,14585.4501953125,73.0,345.0,5643.10009765625,52.0,260.0,6002.14013671875,75.0,368.0,8658.9697265625,31.0,155.0,2663.52001953125,37.0,185.0,2799.8701171875,77.0,380.0,5637.330078125,20.0,100.0,2725.820068359375,44.0,236.0,4011.739990234375,33.0,165.0,2264.8701171875,77.0,396.0,9981.33984375,23.0,115.0,772.0,87.0,449.0,8777.1298828125,32.0,150.0,3533.31005859375,32.0,149.0,1539.280029296875
item0,2024-12-08T00:00:00,60.0,300.0,10441.349609375,38.0,190.0,4717.64990234375,107.0,556.0,18651.69921875,71.0,355.0,5586.0498046875,41.0,194.0,1460.6400146484375,74.0,379.0,7901.33984375,81.0,439.0,5194.2001953125,17.0,52.0,1248.4599609375,76.0,356.0,6850.6201171875,15.0,75.0,1542.93994140625,44.0,198.0,3415.8798828125,19.0,94.0,1849.8599853515625,82.0,402.0,7232.89013671875,57.0,285.0,3611.5400390625,62.0,310.0,7110.60986328125,24.0,120.0,2249.3798828125,68.0,385.0,5267.77978515625
item0,2024-12-09T00:00:00,164.0,858.0,14077.150390625,196.0,980.0,23958.759765625,690.0,3484.0,64462.5,432.0,2168.0,38713.69140625,270.0,1328.0,9550.75,278.0,1239.0,15185.6103515625,223.0,1074.0,17808.330078125,57.0,285.0,9644.3701171875,609.0,2941.0,45690.12109375,129.0,747.0,22122.390625,468.0,2267.0,44216.0390625,319.0,1634.0,17292.669921875,394.0,2069.0,50407.140625,393.0,1737.0,25241.099609375,229.0,1303.0,49675.83984375,164.0,820.0,7234.43994140625,99.0,495.0,11374.349609375
item0,2024-12-10T00:00:00,217.0,984.0,16479.25,53.0,265.0,3978.110107421875,605.0,2766.0,89431.609375,355.0,1723.0,26733.25,387.0,1872.0,32936.53125,185.0,1022.0,9711.0302734375,502.0,2378.0,58790.8515625,218.0,1090.0,9922.08984375,294.0,1438.0,22132.470703125,128.0,718.0,13383.75,181.0,948.0,24018.919921875,227.0,1114.0,10085.6396484375,225.0,1156.0,41574.73046875,393.0,1901.0,26143.439453125,355.0,1887.0,44922.73828125,312.0,1521.0,21642.369140625,475.0,2537.0,51749.01171875
item0,2024-12-11T00:00:00,169.0,787.0,26259.759765625,81.0,395.0,4150.81982421875,249.0,1299.0,18198.7890625,137.0,575.0,8817.8203125,227.0,983.0,16067.759765625,87.0,406.0,4701.580078125,127.0,694.0,9422.26953125,79.0,367.0,4898.56005859375,192.0,1000.0,19035.23046875,89.0,420.0,10450.6201171875,127.0,656.0,13426.73046875,168.0,738.0,9987.58984375,167.0,835.0,21266.5390625,107.0,535.0,6297.330078125,153.0,765.0,18240.55078125,92.0,353.0,7649.64990234375,183.0,1044.0,12774.759765625
item0,2024-12-12T00:00:00,131.0,633.0,14658.740234375,46.0,204.0,9056.5595703125,318.0,1591.0,46411.21875,243.0,1215.0,21363.6796875,55.0,237.0,1905.8800048828125,62.0,306.0,2841.050048828125,175.0,918.0,33803.80859375,0.0,0.0,0.0,105.0,497.0,4832.85986328125,50.0,275.0,7190.14990234375,146.0,839.0,21693.6796875,98.0,513.0,6166.64013671875,173.0,848.0,21949.94921875,139.0,841.0,11321.2197265625,177.0,751.0,19559.69921875,136.0,680.0,13422.6796875,160.0,828.0,10570.8896484375
item0,2024-12-13T00:00:00,82.0,410.0,8580.8095703125,46.0,210.0,7947.7900390625,262.0,1494.0,20857.630859375,218.0,1037.0,17389.439453125,77.0,445.0,3609.449951171875,145.0,725.0,20059.740234375,160.0,800.0,7792.93994140625,83.0,374.0,8697.1396484375,141.0,770.0,5678.240234375,64.0,320.0,8948.2998046875,133.0,761.0,14569.1103515625,70.0,330.0,2551.6298828125,190.0,965.0,14178.0302734375,195.0,1007.0,14396.33984375,179.0,888.0,19451.380859375,37.0,185.0,4604.81005859375,137.0,685.0,17038.73046875
